132	1327556995.371921	10.078000	2.092000	0.593412	0
133	1327556996.419698	10.193000	2.171000	0.593412	0
134	1327556997.464866	10.320000	2.257000	0.593412	0
135	1327556998.508889	10.440000	2.328000	0.471239	0
136	1327556999.544958	10.569000	2.382000	0.331613	0
137	1327557000.592648	10.673000	2.417000	0.314159	0
138	1327557001.635577	10.673000	2.417000	0.314159	0
139	1327557002.676740	10.673000	2.417000	0.314159	0
140	1327557003.720779	10.673000	2.417000	0.314159	0
141	1327557004.810314	10.673000	2.417000	0.314159	0
142	1327557005.848703	10.673000	2.417000	0.314159	0
143	1327557006.892744	10.673000	2.417000	0.314159	0
144	1327557008.812249	10.673000	2.417000	0.314159	12
145	1327557008.812249	10.673000	2.417000	0.314159	0
146	1327557027.825255	10.673000	2.417000	0.314159	0
147	1327557028.840799	10.673000	2.417000	0.314159	0
148	1327557029.884809	10.755000	2.441000	0.244346	0
149	1327557030.924812	10.890000	2.473000	0.244346	0
150	1327557031.984986	11.040000	2.508000	0.191986	0
151	1327557033.024828	11.178000	2.527000	0.104720	0
152	1327557034.104980	11.331000	2.532000	6.265732	0
153	1327557035.147899	11.484000	2.531000	6.265732	0
154	1327557036.208799	11.623000	2.529000	6.265732	0
155	1327557037.252902	11.762000	2.528000	6.265732	0
156	1327557038.296824	11.915000	2.526000	6.265732	0
157	1327557040.328521	11.969000	2.526000	6.265732	13
158	1327557040.328521	11.969000	2.526000	6.265732	0
159	1327557059.267071	11.969000	2.526000	6.265732	0
160	1327557060.297709	11.970000	2.526000	6.265732	0
161	1327557061.340774	12.082000	2.525000	6.265732	0
162	1327557062.384818	12.235000	2.523000	6.265732	0
163	1327557063.427773	12.375000	2.521000	6.265732	0
164	1327557064.456987	12.514000	2.520000	6.265732	0
165	1327557065.497002	12.667000	2.516000	6.213372	0
166	1327557066.545854	12.806000	2.505000	6.161012	0
167	1327557067.579029	12.944000	2.489000	6.161012	0
168	1327557068.627780	13.097000	2.470000	6.143559	0
169	1327557069.671762	13.234000	2.446000	6.091199	0
170	1327557070.720632	13.381000	2.416000	6.091199	0
171	1327557072.044219	13.381000	2.416000	6.091199	14
172	1327557072.044219	13.397000	2.413000	6.091199	0
173	1327557090.654926	13.397000	2.415000	6.091199	0
174	1327557091.691763	13.397000	2.415000	6.091199	0
175	1327557092.740830	13.468000	2.400000	6.091199	0
176	1327557093.784775	13.605000	2.373000	6.091199	0
177	1327557094.827855	13.756000	2.343000	6.091199	0
178	1327557095.872786	13.906000	2.313000	6.073746	0
179	1327557096.919830	14.043000	2.285000	6.073746	0
180	1327557097.931960	14.180000	2.257000	6.073746	0
181	1327557098.981074	14.317000	2.230000	6.073746	0
182	1327557100.035769	14.468000	2.198000	6.056293	0
183	1327557101.079514	14.604000	2.167000	6.056293	0
184	1327557102.124865	14.698000	2.146000	6.056293	0
185	1327557103.671912	14.698000	2.146000	6.056293	15
186	1327557103.671912	14.698000	2.146000	6.056293	0
187	1327557122.757575	14.698000	2.146000	6.056293	0
188	1327557123.776763	14.706000	2.144000	6.056293	0
189	1327557124.816973	14.848000	2.112000	6.056293	0
190	1327557125.860950	14.984000	2.081000	6.056293	0
191	1327557126.904808	15.120000	2.050000	6.056293	0
192	1327557127.948914	15.270000	2.015000	6.056293	0
193	1327557128.995823	15.406000	1.984000	6.056293	0
194	1327557130.036837	15.556000	1.950000	6.056293	0
195	1327557131.080876	15.692000	1.919000	6.056293	0
196	1327557132.964785	15.811000	1.892000	6.056293	16
197	1327557132.964785	15.813000	1.891000	6.056293	0
198	1327557151.971018	15.813000	1.891000	6.056293	0
199	1327557153.040752	15.813000	1.891000	6.056293	0
200	1327557154.085050	15.855000	1.882000	6.056293	0
201	1327557155.128804	16.005000	1.848000	6.056293	0
202	1327557156.176936	16.141000	1.816000	6.056293	0
203	1327557157.211823	16.277000	1.785000	6.056293	0
204	1327557158.260642	16.426000	1.751000	6.056293	0
205	1327557159.304691	16.563000	1.720000	6.056293	0
206	1327557160.371958	16.712000	1.686000	6.056293	0
207	1327557161.424795	16.848000	1.653000	6.038839	0
208	1327557162.468773	16.997000	1.615000	6.038839	0
209	1327557163.516774	17.145000	1.577000	6.038839	0
210	1327557164.976848	17.170000	1.571000	6.021386	17
211	1327557164.976848	17.170000	1.571000	6.021386	0
212	1327557183.010496	17.170000	1.571000	6.021386	18
213	1327557183.010496	17.170000	1.571000	6.021386	0
214	1327557203.590118	17.170000	1.571000	6.021386	0
215	1327557204.655730	17.199000	1.563000	6.038839	0
216	1327557205.701000	17.334000	1.529000	6.038839	0
217	1327557206.756868	17.482000	1.490000	6.038839	0
218	1327557207.796852	17.617000	1.456000	6.038839	0
219	1327557208.875896	17.765000	1.418000	6.038839	0
220	1327557209.919557	17.900000	1.383000	6.038839	0
221	1327557210.965088	18.049000	1.345000	6.038839	0
222	1327557212.007697	18.184000	1.310000	6.038839	0
223	1327557213.052737	18.332000	1.272000	6.038839	0
224	1327557214.096567	18.425000	1.248000	6.038839	0
225	1327557216.391704	18.425000	1.248000	6.038839	19
226	1327557216.391704	18.425000	1.248000	6.038839	0
227	1327557236.505422	18.425000	1.248000	6.038839	0
228	1327557237.523930	18.427000	1.247000	6.038839	0
229	1327557238.564962	18.561000	1.213000	6.038839	0
230	1327557239.609030	18.696000	1.178000	6.021386	0
231	1327557240.643454	18.831000	1.144000	6.038839	0
232	1327557241.692601	18.979000	1.105000	6.038839	0
233	1327557242.740849	19.114000	1.071000	6.038839	0
234	1327557243.780672	19.262000	1.030000	6.003933	0
235	1327557244.828834	19.394000	0.986000	5.934119	0
236	1327557245.871846	19.539000	0.934000	5.934119	0
237	1327557246.917986	19.670000	0.887000	5.934119	0
238	1327557248.706187	19.735000	0.863000	5.934119	20
239	1327557248.706187	19.760000	0.855000	5.934119	0
240	1327557268.115894	19.760000	0.855000	5.934119	0
241	1327557269.128657	19.760000	0.855000	5.934119	0
242	1327557270.181081	19.866000	0.817000	5.934119	0
243	1327557271.240934	20.000000	0.775000	6.038839	0
244	1327557272.280041	20.150000	0.746000	6.108652	0
245	1327557273.328040	20.287000	0.722000	6.108652	0
246	1327557274.360775	20.425000	0.698000	6.126106	0
247	1327557275.408656	20.576000	0.675000	6.126106	0
248	1327557276.448754	20.715000	0.660000	6.178466	0
249	1327557277.516824	20.868000	0.646000	6.213372	0
250	1327557278.560853	21.021000	0.646000	0.069813	0
251	1327557279.604813	21.048000	0.648000	0.104720	0
252	1327557280.609114	21.048000	0.648000	0.104720	0
253	1327557281.651963	21.048000	0.648000	0.104720	0
254	1327557282.713021	21.048000	0.648000	0.104720	0
255	1327557285.016178	21.048000	0.648000	0.104720	21
256	1327557285.016178	21.048000	0.648000	0.104720	0
257	1327557304.937055	21.048000	0.648000	0.104720	0
258	1327557305.996004	21.048000	0.648000	0.104720	0
259	1327557307.035938	21.160000	0.660000	0.122173	0
260	1327557308.071786	21.297000	0.685000	0.244346	0
261	1327557309.116648	21.442000	0.734000	0.401426	0
262	1327557310.160774	21.567000	0.796000	0.523599	0
263	1327557311.203886	21.693000	0.883000	0.680678	0
264	1327557312.248665	21.801000	0.970000	0.698132	0
265	1327557313.300974	21.912000	1.076000	0.837758	0
266	1327557314.345036	21.998000	1.186000	0.977384	0
267	1327557315.401053	22.075000	1.318000	1.117011	0
268	1327557317.531422	22.130000	1.431000	1.117011	22
269	1327557317.531422	22.142000	1.455000	1.117011	0
270	1327557336.683032	22.142000	1.455000	1.117011	0
271	1327557337.712838	22.142000	1.455000	1.117011	0
272	1327557338.756886	22.191000	1.556000	1.117011	0
273	1327557339.800849	22.258000	1.694000	1.117011	0
274	1327557340.840886	22.314000	1.821000	1.186824	0
275	1327557341.885057	22.364000	1.966000	1.256637	0
276	1327557342.948908	22.410000	2.113000	1.256637	0
277	1327557344.020983	22.452000	2.245000	1.274090	0
278	1327557345.065034	22.494000	2.379000	1.274090	0
279	1327557346.112977	22.539000	2.525000	1.274090	0
280	1327557347.156008	22.568000	2.616000	1.274090	0
281	1327557348.232103	22.568000	2.616000	1.274090	0
282	1327557349.952479	22.568000	2.616000	1.274090	23
283	1327557349.952479	22.568000	2.616000	1.274090	0
284	1327557367.663348	22.568000	2.616000	1.274090	0
285	1327557368.668073	22.571000	2.625000	1.274090	0
286	1327557369.724761	22.610000	2.751000	1.274090	0
287	1327557370.768801	22.651000	2.885000	1.308997	0
288	1327557371.862343	22.689000	3.033000	1.308997	0
289	1327557372.908722	22.723000	3.168000	1.343904	0
290	1327557373.948954	22.758000	3.318000	1.343904	0
291	1327557374.992615	22.792000	3.467000	1.343904	0
292	1327557376.035802	22.823000	3.603000	1.343904	0
293	1327557377.080814	22.853000	3.739000	1.343904	0
294	1327557379.460997	22.875000	3.832000	1.343904	24
295	1327557379.460997	22.875000	3.833000	1.343904	0
296	1327557397.865652	22.875000	3.833000	1.343904	0
297	1327557398.871898	22.875000	3.833000	1.343904	0
298	1327557399.928983	22.893000	3.916000	1.343904	0
299	1327557400.975927	22.924000	4.052000	1.343904	0
300	1327557402.036945	22.957000	4.202000	1.361357	0
301	1327557403.083899	22.984000	4.339000	1.378810	0
302	1327557404.115030	23.011000	4.476000	1.378810	0
303	1327557405.164773	23.041000	4.626000	1.378810	0
304	1327557406.208668	23.068000	4.763000	1.378810	0
305	1327557407.255835	23.098000	4.914000	1.378810	0
306	1327557408.304638	23.125000	5.051000	1.378810	0
307	1327557409.971520	23.133000	5.090000	1.378810	25
308	1327557409.971520	23.133000	5.090000	1.378810	0
309	1327557427.607829	23.133000	5.090000	1.378810	0
310	1327557428.660663	23.135000	5.098000	1.378810	0
311	1327557429.707608	23.161000	5.228000	1.378810	0
312	1327557430.752754	23.190000	5.379000	1.378810	0
313	1327557431.796663	23.218000	5.515000	1.378810	0
314	1327557432.884732	23.247000	5.666000	1.378810	0
315	1327557433.929608	23.275000	5.803000	1.378810	0
316	1327557434.968699	23.304000	5.953000	1.378810	0
317	1327557436.040822	23.328000	6.075000	1.378810	0
318	1327557437.214902	23.328000	6.075000	1.378810	26
319	1327557437.214902	23.328000	6.075000	1.378810	0
320	1327557455.957212	23.328000	6.075000	1.378810	0
321	1327557456.964835	23.330000	6.084000	1.378810	0
322	1327557458.011649	23.356000	6.214000	1.378810	0
323	1327557459.064850	23.386000	6.364000	1.378810	0
324	1327557460.112923	23.413000	6.501000	1.378810	0
325	1327557461.152934	23.442000	6.652000	1.378810	0
326	1327557462.195959	23.470000	6.789000	1.378810	0
327	1327557463.272956	23.499000	6.940000	1.378810	0
328	1327557464.320946	23.518000	7.034000	1.378810	0
329	1327557466.099657	23.518000	7.034000	1.378810	27
330	1327557466.099657	23.518000	7.034000	1.378810	0
331	1327557483.609976	23.518000	7.034000	1.378810	0
332	1327557484.660925	23.524000	7.063000	1.378810	0
333	1327557485.713128	23.551000	7.200000	1.378810	0
334	1327557486.767908	23.581000	7.350000	1.378810	0
335	1327557487.811809	23.608000	7.487000	1.378810	0
336	1327557488.888042	23.638000	7.638000	1.378810	0
337	1327557489.932917	23.666000	7.775000	1.343904	0
338	1327557490.992958	23.702000	7.924000	1.291544	0
339	1327557492.040592	23.740000	8.058000	1.291544	0
340	1327557493.096854	23.781000	8.206000	1.291544	0
341	1327557494.141827	23.819000	8.340000	1.291544	0
342	1327557496.074129	23.842000	8.420000	1.291544	28
343	1327557496.074129	23.849000	8.445000	1.291544	0
344	1327557513.912446	23.849000	8.445000	1.291544	0
345	1327557514.980943	23.852000	8.454000	1.291544	0
346	1327557516.029446	23.890000	8.595000	1.343904	0
347	1327557517.088919	23.913000	8.733000	1.448623	0
348	1327557518.132988	23.929000	8.871000	1.448623	0
349	1327557519.188045	23.947000	9.024000	1.483530	0
350	1327557520.229030	23.956000	9.162000	1.500983	0
351	1327557521.263797	23.965000	9.302000	1.518436	0
352	1327557522.304617	23.965000	9.455000	1.605703	0
353	1327557523.348909	23.953000	9.594000	1.675516	0
354	1327557525.526933	23.940000	9.689000	1.727876	29
355	1327557525.526933	23.940000	9.689000	1.727876	0
356	1327557546.129700	23.940000	9.689000	1.727876	0
357	1327557547.199915	23.936000	9.718000	1.727876	0
358	1327557548.212076	23.914000	9.855000	1.727876	0
359	1327557549.256812	23.885000	9.992000	1.850049	0
360	1327557550.316922	23.832000	10.136000	1.989675	0
361	1327557551.359631	23.772000	10.262000	2.024582	0
362	1327557552.416854	23.703000	10.398000	2.076942	0
363	1327557553.459806	23.631000	10.518000	2.146755	0
364	1327557554.536828	23.547000	10.646000	2.199115	0
365	1327557555.580897	23.461000	10.755000	2.268928	0
366	1327557557.975058	23.396000	10.834000	2.268928	30
367	1327557557.975058	23.391000	10.840000	2.268928	0
368	1327557575.881167	23.391000	10.840000	2.268928	0
369	1327557576.908913	23.391000	10.840000	2.268928	0
370	1327557577.952660	23.319000	10.926000	2.268928	0
371	1327557578.968828	23.222000	11.026000	2.408554	0
372	1327557580.013180	23.103000	11.123000	2.495821	0
373	1327557581.076992	22.987000	11.200000	2.600541	0
374	1327557582.083813	22.863000	11.264000	2.705260	0
375	1327557583.132888	22.724000	11.327000	2.705260	0
376	1327557584.743969	22.687000	11.344000	2.705260	31
377	1327557584.743969	22.687000	11.344000	2.705260	0
378	1327557602.553621	22.687000	11.344000	2.705260	0
379	1327557603.632659	22.680000	11.347000	2.722714	0
380	1327557604.680793	22.559000	11.402000	2.722714	0
381	1327557605.753771	22.419000	11.465000	2.722714	0
382	1327557606.799797	22.292000	11.522000	2.722714	0
383	1327557607.856589	22.153000	11.586000	2.722714	0
384	1327557608.899936	22.013000	11.649000	2.722714	0
385	1327557609.944712	21.886000	11.708000	2.687807	0
386	1327557611.019601	21.749000	11.777000	2.635447	0
387	1327557612.060804	21.627000	11.844000	2.635447	0
388	1327557613.112975	21.490000	11.913000	2.687807	0
389	1327557614.176929	21.380000	11.965000	2.705260	0
390	1327557615.221065	21.378000	11.966000	2.705260	0
391	1327557616.264904	21.378000	11.966000	2.705260	0
392	1327557617.299636	21.378000	11.966000	2.705260	0
393	1327557618.340770	21.378000	11.966000	2.705260	0
394	1327557620.761852	21.378000	11.966000	2.705260	32
395	1327557620.761852	21.378000	11.966000	2.705260	0
396	1327557638.367320	21.378000	11.966000	2.705260	0
397	1327557639.372708	21.376000	11.967000	2.705260	0
398	1327557640.432832	21.250000	12.024000	2.705260	0
399	1327557641.476916	21.124000	12.082000	2.705260	0
400	1327557642.524807	20.988000	12.153000	2.635447	0
401	1327557643.564817	20.866000	12.222000	2.617994	0
402	1327557644.607529	20.746000	12.292000	2.617994	0
403	1327557645.652775	20.609000	12.362000	2.740167	0
404	1327557646.704653	20.479000	12.410000	2.809980	0
405	1327557647.752662	20.349000	12.449000	2.879793	0
406	1327557649.310954	20.347000	12.449000	2.879793	33
407	1327557649.310954	20.347000	12.449000	2.879793	0
408	1327557667.284838	20.347000	12.449000	2.879793	0
409	1327557668.299808	20.346000	12.449000	2.879793	0
410	1327557669.341591	20.224000	12.481000	2.879793	0
411	1327557670.383674	20.089000	12.516000	2.879793	0
412	1327557671.432699	19.941000	12.554000	2.879793	0
413	1327557672.480677	19.805000	12.586000	2.932153	0
414	1327557673.503961	19.668000	12.615000	2.932153	0
415	1327557674.544979	19.519000	12.648000	2.932153	0
416	1327557675.588973	19.382000	12.677000	2.932153	0
417	1327557676.619558	19.246000	12.707000	2.932153	0
418	1327557677.668150	19.096000	12.739000	2.932153	0
419	1327557679.981254	19.004000	12.759000	2.932153	34
420	1327557679.981254	19.002000	12.759000	2.932153	0
421	1327557697.992635	19.002000	12.759000	2.932153	0
422	1327557699.032792	18.985000	12.763000	2.932153	0
423	1327557700.080783	18.837000	12.795000	2.932153	0
424	1327557701.128149	18.700000	12.824000	2.932153	0
425	1327557702.171850	18.550000	12.857000	2.932153	0
426	1327557703.216890	18.414000	12.886000	2.932153	0
427	1327557704.255872	18.264000	12.918000	2.932153	0
428	1327557705.304773	18.131000	12.947000	2.932153	0
429	1327557706.357135	18.116000	12.950000	2.932153	0
430	1327557708.300561	18.116000	12.950000	2.932153	35
431	1327557708.300561	18.116000	12.950000	2.932153	0
432	1327557728.805199	18.116000	12.950000	2.932153	0
433	1327557729.860644	18.087000	12.956000	2.932153	0
434	1327557730.904779	17.951000	12.985000	2.932153	0
435	1327557731.960355	17.801000	13.018000	2.932153	0
436	1327557733.007857	17.665000	13.047000	2.932153	0
437	1327557734.069056	17.515000	13.079000	2.932153	0
438	1327557735.113039	17.379000	13.109000	2.932153	0
439	1327557736.189073	17.229000	13.141000	2.932153	0
440	1327557737.236850	17.104000	13.168000	2.932153	0
441	1327557739.611096	17.011000	13.188000	2.932153	36
442	1327557739.611096	17.011000	13.188000	2.932153	0
443	1327557757.698452	17.011000	13.188000	2.932153	0
444	1327557758.700909	16.993000	13.192000	2.932153	0
445	1327557759.748840	16.845000	13.223000	2.932153	0
446	1327557760.791979	16.709000	13.253000	2.932153	0
447	1327557761.840814	16.573000	13.282000	2.932153	0
448	1327557762.884057	16.423000	13.315000	2.932153	0
449	1327557763.928974	16.287000	13.344000	2.932153	0
450	1327557765.003892	16.137000	13.376000	2.932153	0
451	1327557766.048848	16.001000	13.405000	2.932153	0
452	1327557767.104765	15.859000	13.436000	2.932153	0
453	1327557768.843914	15.852000	13.437000	2.932153	37
454	1327557768.843914	15.852000	13.437000	2.932153	0
455	1327557787.228674	15.852000	13.437000	2.932153	0
456	1327557788.295994	15.844000	13.439000	2.932153	0
457	1327557789.340998	15.715000	13.467000	2.932153	0
458	1327557790.367711	15.578000	13.498000	2.879793	0
459	1327557791.415862	15.430000	13.538000	2.879793	0
460	1327557792.464827	15.296000	13.577000	2.809980	0
461	1327557793.535045	15.152000	13.628000	2.792527	0
462	1327557794.580684	15.021000	13.675000	2.792527	0
463	1327557795.631813	14.877000	13.727000	2.792527	0
464	1327557796.688868	14.733000	13.778000	2.792527	0
465	1327557798.676453	14.708000	13.787000	2.792527	38
466	1327557798.676453	14.708000	13.787000	2.792527	0
467	1327557816.856025	14.708000	13.787000	2.792527	0
468	1327557817.923944	14.707000	13.787000	2.792527	0
469	1327557818.968819	14.601000	13.825000	2.792527	0
470	1327557820.019671	14.457000	13.877000	2.792527	0
471	1327557821.068794	14.326000	13.924000	2.792527	0
472	1327557822.138606	14.181000	13.976000	2.792527	0
473	1327557823.184792	14.050000	14.023000	2.792527	0
474	1327557824.239706	13.906000	14.075000	2.792527	0
475	1327557825.284736	13.762000	14.127000	2.792527	0
476	1327557826.327773	13.630000	14.175000	2.757620	0
477	1327557827.372900	13.504000	14.235000	2.670354	0
478	1327557828.411784	13.394000	14.291000	2.670354	0
479	1327557829.943530	13.394000	14.292000	2.670354	39
480	1327557829.943530	13.394000	14.292000	2.670354	0
481	1327557849.154142	13.394000	14.292000	2.670354	0
482	1327557850.219841	13.369000	14.305000	2.670354	0
483	1327557851.260570	13.245000	14.369000	2.670354	0
484	1327557852.316891	13.109000	14.439000	2.652900	0
485	1327557853.364880	12.988000	14.509000	2.600541	0
486	1327557854.428806	12.929000	14.545000	2.600541	0
487	1327557855.476885	12.929000	14.545000	2.600541	0
488	1327557856.539746	12.840000	14.599000	2.600541	0
489	1327557858.467768	12.834000	14.603000	2.600541	40
490	1327557858.467768	12.834000	14.603000	2.600541	0
491	1327557876.566429	12.834000	14.603000	2.600541	0
492	1327557877.568871	12.832000	14.604000	2.600541	0
493	1327557878.612621	12.714000	14.675000	2.600541	0
494	1327557879.655880	12.594000	14.748000	2.600541	0
495	1327557880.700867	12.463000	14.828000	2.565634	0
496	1327557881.703656	12.362000	14.901000	2.478368	0
497	1327557882.748815	12.246000	15.002000	2.391101	0
498	1327557883.792806	12.144000	15.096000	2.391101	0
499	1327557884.835814	12.038000	15.194000	2.391101	0
500	1327557886.611639	12.038000	15.194000	2.391101	41
501	1327557886.611639	12.033000	15.199000	2.391101	0
502	1327557907.173940	12.033000	15.199000	2.391101	0
503	1327557908.248049	12.033000	15.199000	2.391101	0
504	1327557909.292922	11.950000	15.275000	2.391101	0
505	1327557910.336081	11.846000	15.388000	2.234021	0
506	1327557911.381034	11.767000	15.503000	2.129302	0
507	1327557912.457058	11.688000	15.634000	2.111848	0
508	1327557913.504885	11.615000	15.753000	2.111848	0
509	1327557914.564683	11.536000	15.884000	2.111848	0
510	1327557915.612792	11.465000	16.004000	2.059489	0
511	1327557916.660832	11.404000	16.145000	1.902409	0
512	1327557917.707762	11.368000	16.276000	1.780236	0
513	1327557919.495439	11.365000	16.291000	1.780236	42
514	1327557919.495439	11.365000	16.291000	1.780236	0
515	1327557937.385831	11.365000	16.291000	1.780236	0
516	1327557938.391835	11.364000	16.294000	1.780236	0
